gene id, D-loop w/o 2 sections,D-loop wrong boundaries,no locations info, no gene id features, no features, unable to extract
D-loop,,EU092957.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092956.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092955.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092954.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092953.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092952.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092951.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092950.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092949.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092948.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092947.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092946.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092945.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092944.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092943.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092942.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092941.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092940.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092939.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092938.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092937.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092936.1 - It ends at 190 but tRNA-Phe starts at 576,,,,
D-loop,,EU092935.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092934.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092933.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092932.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092931.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092930.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092929.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092928.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092927.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092926.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092925.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092924.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092923.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092922.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092921.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092920.1 - It ends at 190 but tRNA-Phe starts at 581,,,,
D-loop,,EU092919.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092918.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092917.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092916.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092915.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092914.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092913.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092912.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092911.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092910.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092909.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092908.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092907.1 - It ends at 190 but tRNA-Phe starts at 583,,,,
D-loop,,EU092906.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092905.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092904.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092903.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092902.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092901.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092900.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092899.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092898.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092897.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092896.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092895.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092894.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092893.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092892.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092891.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092890.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092889.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092888.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092887.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092886.1 - It ends at 190 but tRNA-Phe starts at 582,,,,
D-loop,,EU092885.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092884.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092883.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092882.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092881.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092880.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092879.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092878.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092877.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092876.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092875.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092874.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092873.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092872.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092871.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092870.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092869.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092868.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092867.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092866.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092865.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092864.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092863.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092862.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092861.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092860.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092859.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092858.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092857.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092856.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092855.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092854.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092853.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092852.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092851.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092850.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092849.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092848.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092847.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092846.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092845.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092844.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092843.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092842.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092841.1 - It ends at 190 but tRNA-Phe starts at 583,,,,
D-loop,,EU092840.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092839.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092838.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092837.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092836.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092835.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092834.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092833.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092832.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092831.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092830.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092829.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092828.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092827.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092826.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092825.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092824.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092823.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092822.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092821.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092820.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092819.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092818.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092817.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092816.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092815.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092814.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092813.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092812.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092811.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092810.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092809.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092808.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092807.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092806.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092805.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092804.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092803.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092802.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092801.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092800.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092799.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092798.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092797.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092796.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092795.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092794.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092793.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092792.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092791.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092790.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092789.1 - It ends at 190 but tRNA-Phe starts at 583,,,,
D-loop,,EU092788.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092787.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092786.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092785.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092784.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092783.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092782.1 - It ends at 190 but tRNA-Phe starts at 583,,,,
D-loop,,EU092781.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092780.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092779.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092778.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092777.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092776.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092775.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092774.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092773.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092772.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092771.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092770.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092769.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092768.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092767.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092766.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092765.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092764.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092763.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092762.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092761.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092760.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092759.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092758.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092757.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092756.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092755.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092754.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092753.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092752.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092751.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092750.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092749.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092748.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092747.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092746.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092745.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092744.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092743.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092742.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092741.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092740.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092739.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092738.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092737.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092736.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092735.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092734.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092733.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092732.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092731.1 - It ends at 190 but tRNA-Phe starts at 576,,,,
D-loop,,EU092730.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092729.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092728.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092727.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092726.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092725.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092724.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092723.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092722.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092721.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092720.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092719.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092718.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092717.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092716.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092715.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092714.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092713.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092712.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092711.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092710.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092709.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092708.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092707.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092706.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092705.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092704.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092703.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092702.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092701.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092700.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092699.1 - It ends at 190 but tRNA-Phe starts at 579,,,,
D-loop,,EU092698.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092697.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092696.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092695.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092694.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092693.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092692.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092691.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092690.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092689.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092688.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092687.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092686.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092685.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092684.1 - It ends at 190 but tRNA-Phe starts at 581,,,,
D-loop,,EU092683.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092682.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092681.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092680.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092679.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092678.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092677.1 - It ends at 190 but tRNA-Phe starts at 582,,,,
D-loop,,EU092676.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092675.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092674.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092673.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092672.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092671.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092670.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092669.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092668.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092667.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092666.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092665.1 - It ends at 190 but tRNA-Phe starts at 580,,,,
D-loop,,EU092664.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092663.1 - It ends at 190 but tRNA-Phe starts at 578,,,,
D-loop,,EU092662.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092661.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092660.1 - It ends at 190 but tRNA-Phe starts at 583,,,,
D-loop,,EU092659.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,EU092658.1 - It ends at 190 but tRNA-Phe starts at 577,,,,
D-loop,,,,DQ473537.1 - tRNA-Phe starts at 577,,
D-loop,,,,DQ862537.1 - tRNA-Phe starts at 579,,
D-loop,,,,DQ862536.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009475.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009474.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009473.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009472.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009471.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP009470.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009469.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009468.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009467.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009466.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009465.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009464.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009463.1 - tRNA-Phe starts at 573,,
D-loop,,,,AP009462.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009461.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009460.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009459.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP009458.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009457.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009456.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009455.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009454.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009453.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009452.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009451.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009450.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009449.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009448.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP009447.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009446.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009445.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009444.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009443.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009442.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009441.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009440.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009439.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP009438.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009437.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009436.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009435.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009434.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009433.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP009432.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009431.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP009430.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009429.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009428.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009427.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009426.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP009425.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP009424.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009423.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP009422.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009421.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP009420.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP009419.1 - tRNA-Phe starts at 577,,
