gene,haplogroup,tool,#columns
COX2,I,HV,mafft_parttree,-,62
COX2,I,T,clustalo,-,87
COX2,I,T,mafft_auto,-,87
COX2,I,T,mafft_parttree,-,87
COX2,I,R,clustalo,-,74
COX2,I,R,mafft_auto,-,74
COX2,I,R,mafft_parttree,-,74
COX2,I,H,clustalo,-,131
COX2,I,H,mafft_auto,-,131
COX2,I,H,mafft_parttree,-,131
COX2,I,V,clustalo,-,64
COX2,I,V,mafft_auto,-,64
COX2,I,V,mafft_parttree,-,64
COX2,I,U,clustalo,-,116
COX2,I,U,mafft_auto,-,116
COX2,I,U,mafft_parttree,-,116
COX2,O,S,clustalo,-,4
COX2,O,S,mafft_auto,-,4
COX2,O,S,mafft_parttree,-,4
COX2,O,W,clustalo,-,26
COX2,O,W,mafft_auto,-,26
COX2,O,W,mafft_parttree,-,26
COX2,O,X,clustalo,-,20
COX2,O,X,mafft_auto,-,20
COX2,O,X,mafft_parttree,-,20
COX2,O,Y,clustalo,-,6
COX2,O,Y,mafft_auto,-,6
COX2,O,Y,mafft_parttree,-,6
COX2,O,R0,clustalo,-,20
COX2,O,R0,mafft_auto,-,20
COX2,O,R0,mafft_parttree,-,20
COX2,O,B6,clustalo,-,3
COX2,O,B6,mafft_auto,-,3
COX2,O,B6,mafft_parttree,-,3
COX2,O,F,clustalo,-,25
COX2,O,F,mafft_auto,-,25
COX2,O,F,mafft_parttree,-,25
COX2,O,J,clustalo,-,70
COX2,O,J,mafft_auto,-,70
COX2,O,J,mafft_parttree,-,70
COX2,O,P,clustalo,-,19
COX2,O,P,mafft_auto,-,19
COX2,O,P,mafft_parttree,-,19
COX2,O,K,clustalo,-,72
COX2,O,K,mafft_auto,-,72
COX2,O,K,mafft_parttree,-,72
COX2,O,B,clustalo,-,83
COX2,O,B,mafft_auto,-,83
COX2,O,B,mafft_parttree,-,83
COX2,O,HV,clustalo,-,33
COX2,O,HV,mafft_auto,-,33
COX2,O,HV,mafft_parttree,-,33
COX2,O,T,clustalo,-,63
COX2,O,T,mafft_auto,-,63
COX2,O,T,mafft_parttree,-,63
COX2,O,R,clustalo,-,49
COX2,O,R,mafft_auto,-,49
COX2,O,R,mafft_parttree,-,49
COX2,O,H,clustalo,-,126
COX2,O,H,mafft_auto,-,126
COX2,O,H,mafft_parttree,-,126
COX2,O,V,clustalo,-,30
COX2,O,V,mafft_auto,-,30
COX2,O,V,mafft_parttree,-,30
COX2,O,U,clustalo,-,99
COX2,O,U,mafft_auto,-,99
COX2,O,U,mafft_parttree,-,99
COX2,S,W,clustalo,-,26
COX2,S,W,mafft_auto,-,26
COX2,S,W,mafft_parttree,-,26
COX2,S,X,clustalo,-,23
COX2,S,X,mafft_auto,-,23
COX2,S,X,mafft_parttree,-,23
COX2,S,Y,clustalo,-,8
COX2,S,Y,mafft_auto,-,8
COX2,S,Y,mafft_parttree,-,8
COX2,S,R0,clustalo,-,20
COX2,S,R0,mafft_auto,-,20
COX2,S,R0,mafft_parttree,-,20
COX2,S,B6,clustalo,-,5
COX2,S,B6,mafft_auto,-,5
COX2,S,B6,mafft_parttree,-,5
COX2,S,F,clustalo,-,26
COX2,S,F,mafft_auto,-,26
COX2,S,F,mafft_parttree,-,26
COX2,S,J,clustalo,-,71
COX2,S,J,mafft_auto,-,71
COX2,S,J,mafft_parttree,-,71
COX2,S,P,clustalo,-,21
COX2,S,P,mafft_auto,-,21
COX2,S,P,mafft_parttree,-,21
COX2,S,K,clustalo,-,73
COX2,S,K,mafft_auto,-,73
COX2,S,K,mafft_parttree,-,73
COX2,S,B,clustalo,-,84
COX2,S,B,mafft_auto,-,84
COX2,S,B,mafft_parttree,-,84
COX2,S,HV,clustalo,-,32
COX2,S,HV,mafft_auto,-,32
COX2,S,HV,mafft_parttree,-,32
COX2,S,T,clustalo,-,65
COX2,S,T,mafft_auto,-,65
COX2,S,T,mafft_parttree,-,65
COX2,S,R,clustalo,-,49
COX2,S,R,mafft_auto,-,49
COX2,S,R,mafft_parttree,-,49
COX2,S,H,clustalo,-,126
COX2,S,H,mafft_auto,-,126
COX2,S,H,mafft_parttree,-,126
COX2,S,V,clustalo,-,30
COX2,S,V,mafft_auto,-,30
COX2,S,V,mafft_parttree,-,30
COX2,S,U,clustalo,-,99
COX2,S,U,mafft_auto,-,99
COX2,S,U,mafft_parttree,-,99
COX2,W,X,clustalo,-,44
COX2,W,X,mafft_auto,-,44
COX2,W,X,mafft_parttree,-,44
COX2,W,Y,clustalo,-,29
COX2,W,Y,mafft_auto,-,29
COX2,W,Y,mafft_parttree,-,29
COX2,W,R0,clustalo,-,38
COX2,W,R0,mafft_auto,-,38
COX2,W,R0,mafft_parttree,-,38
COX2,W,B6,clustalo,-,27
COX2,W,B6,mafft_auto,-,27
COX2,W,B6,mafft_parttree,-,27
COX2,W,F,clustalo,-,45
COX2,W,F,mafft_auto,-,45
COX2,W,F,mafft_parttree,-,45
COX2,W,J,clustalo,-,77
COX2,W,J,mafft_auto,-,77
COX2,W,J,mafft_parttree,-,77
COX2,W,P,clustalo,-,42
COX2,W,P,mafft_auto,-,42
COX2,W,P,mafft_parttree,-,42
COX2,W,K,clustalo,-,82
COX2,W,K,mafft_auto,-,82
COX2,W,K,mafft_parttree,-,82
COX2,W,B,clustalo,-,91
COX2,W,B,mafft_auto,-,91
COX2,W,B,mafft_parttree,-,91
COX2,W,HV,clustalo,-,50
COX2,W,HV,mafft_auto,-,50
COX2,W,HV,mafft_parttree,-,50
COX2,W,T,clustalo,-,72
COX2,W,T,mafft_auto,-,72
COX2,W,T,mafft_parttree,-,72
COX2,W,R,clustalo,-,62
COX2,W,R,mafft_auto,-,62
COX2,W,R,mafft_parttree,-,62
COX2,W,H,clustalo,-,127
COX2,W,H,mafft_auto,-,127
COX2,W,H,mafft_parttree,-,127
COX2,W,V,clustalo,-,50
COX2,W,V,mafft_auto,-,50
COX2,W,V,mafft_parttree,-,50
COX2,W,U,clustalo,-,104
COX2,W,U,mafft_auto,-,104
COX2,W,U,mafft_parttree,-,104
COX2,X,Y,clustalo,-,23
COX2,X,Y,mafft_auto,-,23
COX2,X,Y,mafft_parttree,-,23
COX2,X,R0,clustalo,-,39
COX2,X,R0,mafft_auto,-,39
COX2,X,R0,mafft_parttree,-,39
COX2,X,B6,clustalo,-,21
COX2,X,B6,mafft_auto,-,21
COX2,X,B6,mafft_parttree,-,21
COX2,X,F,clustalo,-,43
COX2,X,F,mafft_auto,-,43
COX2,X,F,mafft_parttree,-,43
COX2,X,J,clustalo,-,82
COX2,X,J,mafft_auto,-,82
COX2,X,J,mafft_parttree,-,82
COX2,X,P,clustalo,-,34
COX2,X,P,mafft_auto,-,34
COX2,X,P,mafft_parttree,-,34
COX2,X,K,clustalo,-,82
COX2,X,K,mafft_auto,-,82
COX2,X,K,mafft_parttree,-,82
COX2,X,B,clustalo,-,89
COX2,X,B,mafft_auto,-,89
COX2,X,B,mafft_parttree,-,89
COX2,X,HV,clustalo,-,47
COX2,X,HV,mafft_auto,-,47
COX2,X,HV,mafft_parttree,-,47
COX2,X,T,clustalo,-,75
COX2,X,T,mafft_auto,-,75
COX2,X,T,mafft_parttree,-,75
COX2,X,R,clustalo,-,64
COX2,X,R,mafft_auto,-,64
COX2,X,R,mafft_parttree,-,64
COX2,X,H,clustalo,-,128
COX2,X,H,mafft_auto,-,128
COX2,X,H,mafft_parttree,-,128
COX2,X,V,clustalo,-,43
COX2,X,V,mafft_auto,-,43
COX2,X,V,mafft_parttree,-,43
COX2,X,U,clustalo,-,105
COX2,X,U,mafft_auto,-,105
COX2,X,U,mafft_parttree,-,105
COX2,Y,R0,clustalo,-,24
COX2,Y,R0,mafft_auto,-,24
COX2,Y,R0,mafft_parttree,-,24
COX2,Y,B6,clustalo,-,7
COX2,Y,B6,mafft_auto,-,7
COX2,Y,B6,mafft_parttree,-,7
COX2,Y,F,clustalo,-,27
COX2,Y,F,mafft_auto,-,27
COX2,Y,F,mafft_parttree,-,27
COX2,Y,J,clustalo,-,73
COX2,Y,J,mafft_auto,-,73
COX2,Y,J,mafft_parttree,-,73
COX2,Y,P,clustalo,-,22
COX2,Y,P,mafft_auto,-,22
COX2,Y,P,mafft_parttree,-,22
COX2,Y,K,clustalo,-,75
COX2,Y,K,mafft_auto,-,75
COX2,Y,K,mafft_parttree,-,75
COX2,Y,B,clustalo,-,83
COX2,Y,B,mafft_auto,-,83
COX2,Y,B,mafft_parttree,-,83
COX2,Y,HV,clustalo,-,35
COX2,Y,HV,mafft_auto,-,35
COX2,Y,HV,mafft_parttree,-,35
COX2,Y,T,clustalo,-,66
COX2,Y,T,mafft_auto,-,66
COX2,Y,T,mafft_parttree,-,66
COX2,Y,R,clustalo,-,51
COX2,Y,R,mafft_auto,-,51
COX2,Y,R,mafft_parttree,-,51
COX2,Y,H,clustalo,-,127
COX2,Y,H,mafft_auto,-,127
COX2,Y,H,mafft_parttree,-,127
COX2,Y,V,clustalo,-,33
COX2,Y,V,mafft_auto,-,33
COX2,Y,V,mafft_parttree,-,33
COX2,Y,U,clustalo,-,99
COX2,Y,U,mafft_auto,-,99
COX2,Y,U,mafft_parttree,-,99
COX2,R0,B6,clustalo,-,21
COX2,R0,B6,mafft_auto,-,21
COX2,R0,B6,mafft_parttree,-,21
COX2,R0,F,clustalo,-,40
COX2,R0,F,mafft_auto,-,40
COX2,R0,F,mafft_parttree,-,40
COX2,R0,J,clustalo,-,83
COX2,R0,J,mafft_auto,-,83
COX2,R0,J,mafft_parttree,-,83
COX2,R0,P,clustalo,-,36
COX2,R0,P,mafft_auto,-,36
COX2,R0,P,mafft_parttree,-,36
COX2,R0,K,clustalo,-,83
COX2,R0,K,mafft_auto,-,83
COX2,R0,K,mafft_parttree,-,83
COX2,R0,B,clustalo,-,93
COX2,R0,B,mafft_auto,-,93
COX2,R0,B,mafft_parttree,-,93
COX2,R0,HV,clustalo,-,47
COX2,R0,HV,mafft_auto,-,47
COX2,R0,HV,mafft_parttree,-,47
COX2,R0,T,clustalo,-,74
COX2,R0,T,mafft_auto,-,74
COX2,R0,T,mafft_parttree,-,74
COX2,R0,R,clustalo,-,59
COX2,R0,R,mafft_auto,-,59
COX2,R0,R,mafft_parttree,-,59
COX2,R0,H,clustalo,-,127
COX2,R0,H,mafft_auto,-,127
COX2,R0,H,mafft_parttree,-,127
COX2,R0,V,clustalo,-,45
COX2,R0,V,mafft_auto,-,45
COX2,R0,V,mafft_parttree,-,45
COX2,R0,U,clustalo,-,103
COX2,R0,U,mafft_auto,-,103
COX2,R0,U,mafft_parttree,-,103
COX2,B6,F,clustalo,-,26
COX2,B6,F,mafft_auto,-,26
COX2,B6,F,mafft_parttree,-,26
COX2,B6,J,clustalo,-,71
COX2,B6,J,mafft_auto,-,71
COX2,B6,J,mafft_parttree,-,71
COX2,B6,P,clustalo,-,21
COX2,B6,P,mafft_auto,-,21
COX2,B6,P,mafft_parttree,-,21
COX2,B6,K,clustalo,-,71
COX2,B6,K,mafft_auto,-,71
COX2,B6,K,mafft_parttree,-,71
COX2,B6,B,clustalo,-,84
COX2,B6,B,mafft_auto,-,84
COX2,B6,B,mafft_parttree,-,84
COX2,B6,HV,clustalo,-,33
COX2,B6,HV,mafft_auto,-,33
COX2,B6,HV,mafft_parttree,-,33
COX2,B6,T,clustalo,-,64
COX2,B6,T,mafft_auto,-,64
COX2,B6,T,mafft_parttree,-,64
COX2,B6,R,clustalo,-,49
COX2,B6,R,mafft_auto,-,49
COX2,B6,R,mafft_parttree,-,49
COX2,B6,H,clustalo,-,126
COX2,B6,H,mafft_auto,-,126
COX2,B6,H,mafft_parttree,-,126
COX2,B6,V,clustalo,-,31
COX2,B6,V,mafft_auto,-,31
COX2,B6,V,mafft_parttree,-,31
COX2,B6,U,clustalo,-,99
COX2,B6,U,mafft_auto,-,99
COX2,B6,U,mafft_parttree,-,99
COX2,F,J,clustalo,-,81
COX2,F,J,mafft_auto,-,81
COX2,F,J,mafft_parttree,-,81
COX2,F,P,clustalo,-,39
COX2,F,P,mafft_auto,-,39
COX2,F,P,mafft_parttree,-,39
COX2,F,K,clustalo,-,84
COX2,F,K,mafft_auto,-,84
COX2,F,K,mafft_parttree,-,84
COX2,F,B,clustalo,-,93
COX2,F,B,mafft_auto,-,93
COX2,F,B,mafft_parttree,-,93
COX2,F,HV,clustalo,-,48
COX2,F,HV,mafft_auto,-,48
COX2,F,HV,mafft_parttree,-,48
COX2,F,T,clustalo,-,74
COX2,F,T,mafft_auto,-,74
COX2,F,T,mafft_parttree,-,74
COX2,F,R,clustalo,-,65
COX2,F,R,mafft_auto,-,65
COX2,F,R,mafft_parttree,-,65
COX2,F,H,clustalo,-,131
COX2,F,H,mafft_auto,-,131
COX2,F,H,mafft_parttree,-,131
COX2,F,V,clustalo,-,50
COX2,F,V,mafft_auto,-,50
COX2,F,V,mafft_parttree,-,50
COX2,F,U,clustalo,-,109
COX2,F,U,mafft_auto,-,109
COX2,F,U,mafft_parttree,-,109
COX2,J,P,clustalo,-,80
COX2,J,P,mafft_auto,-,80
COX2,J,P,mafft_parttree,-,80
COX2,J,K,clustalo,-,104
COX2,J,K,mafft_auto,-,104
COX2,J,K,mafft_parttree,-,104
COX2,J,B,clustalo,-,110
COX2,J,B,mafft_auto,-,110
COX2,J,B,mafft_parttree,-,110
COX2,J,HV,clustalo,-,86
COX2,J,HV,mafft_auto,-,86
COX2,J,HV,mafft_parttree,-,86
COX2,J,T,clustalo,-,95
COX2,J,T,mafft_auto,-,95
COX2,J,T,mafft_parttree,-,95
COX2,J,R,clustalo,-,96
COX2,J,R,mafft_auto,-,96
COX2,J,R,mafft_parttree,-,96
COX2,J,H,clustalo,-,132
COX2,J,H,mafft_auto,-,132
COX2,J,H,mafft_parttree,-,132
COX2,J,V,clustalo,-,85
COX2,J,V,mafft_auto,-,85
COX2,J,V,mafft_parttree,-,85
COX2,J,U,clustalo,-,119
COX2,J,U,mafft_auto,-,119
COX2,J,U,mafft_parttree,-,119
COX2,P,K,clustalo,-,81
COX2,P,K,mafft_auto,-,81
COX2,P,K,mafft_parttree,-,81
COX2,P,B,clustalo,-,89
COX2,P,B,mafft_auto,-,89
COX2,P,B,mafft_parttree,-,89
COX2,P,HV,clustalo,-,44
COX2,P,HV,mafft_auto,-,44
COX2,P,HV,mafft_parttree,-,44
COX2,P,T,clustalo,-,71
COX2,P,T,mafft_auto,-,71
COX2,P,T,mafft_parttree,-,71
COX2,P,R,clustalo,-,59
COX2,P,R,mafft_auto,-,59
COX2,P,R,mafft_parttree,-,59
COX2,P,H,clustalo,-,128
COX2,P,H,mafft_auto,-,128
COX2,P,H,mafft_parttree,-,128
COX2,P,V,clustalo,-,42
COX2,P,V,mafft_auto,-,42
COX2,P,V,mafft_parttree,-,42
COX2,P,U,clustalo,-,105
COX2,P,U,mafft_auto,-,105
COX2,P,U,mafft_parttree,-,105
COX2,K,B,clustalo,-,116
COX2,K,B,mafft_auto,-,116
COX2,K,B,mafft_parttree,-,116
COX2,K,HV,clustalo,-,89
COX2,K,HV,mafft_auto,-,89
COX2,K,HV,mafft_parttree,-,89
COX2,K,T,clustalo,-,103
COX2,K,T,mafft_auto,-,103
COX2,K,T,mafft_parttree,-,103
COX2,K,R,clustalo,-,96
COX2,K,R,mafft_auto,-,96
COX2,K,R,mafft_parttree,-,96
COX2,K,H,clustalo,-,140
COX2,K,H,mafft_auto,-,140
COX2,K,H,mafft_parttree,-,140
COX2,K,V,clustalo,-,82
COX2,K,V,mafft_auto,-,82
COX2,K,V,mafft_parttree,-,82
COX2,K,U,clustalo,-,126
COX2,K,U,mafft_auto,-,126
COX2,K,U,mafft_parttree,-,126
COX2,B,HV,clustalo,-,95
COX2,B,HV,mafft_auto,-,95
COX2,B,HV,mafft_parttree,-,95
COX2,B,T,clustalo,-,111
COX2,B,T,mafft_auto,-,111
COX2,B,T,mafft_parttree,-,111
COX2,B,R,clustalo,-,99
COX2,B,R,mafft_auto,-,99
COX2,B,R,mafft_parttree,-,99
COX2,B,H,clustalo,-,143
COX2,B,H,mafft_auto,-,143
COX2,B,H,mafft_parttree,-,143
COX2,B,V,clustalo,-,93
COX2,B,V,mafft_auto,-,93
COX2,B,V,mafft_parttree,-,93
COX2,B,U,clustalo,-,129
COX2,B,U,mafft_auto,-,129
COX2,B,U,mafft_parttree,-,129
COX2,HV,T,clustalo,-,78
COX2,HV,T,mafft_auto,-,78
COX2,HV,T,mafft_parttree,-,78
COX2,HV,R,clustalo,-,67
COX2,HV,R,mafft_auto,-,67
COX2,HV,R,mafft_parttree,-,67
COX2,HV,H,clustalo,-,131
COX2,HV,H,mafft_auto,-,131
COX2,HV,H,mafft_parttree,-,131
COX2,HV,V,clustalo,-,51
COX2,HV,V,mafft_auto,-,51
COX2,HV,V,mafft_parttree,-,51
COX2,HV,U,clustalo,-,110
COX2,HV,U,mafft_auto,-,110
COX2,HV,U,mafft_parttree,-,110
COX2,T,R,clustalo,-,92
COX2,T,R,mafft_auto,-,92
COX2,T,R,mafft_parttree,-,92
COX2,T,H,clustalo,-,136
COX2,T,H,mafft_auto,-,136
COX2,T,H,mafft_parttree,-,136
COX2,T,V,clustalo,-,80
COX2,T,V,mafft_auto,-,80
COX2,T,V,mafft_parttree,-,80
COX2,T,U,clustalo,-,122
COX2,T,U,mafft_auto,-,122
COX2,T,U,mafft_parttree,-,122
COX2,R,H,clustalo,-,127
COX2,R,H,mafft_auto,-,127
COX2,R,H,mafft_parttree,-,127
COX2,R,V,clustalo,-,65
COX2,R,V,mafft_auto,-,65
COX2,R,V,mafft_parttree,-,65
COX2,R,U,clustalo,-,117
COX2,R,U,mafft_auto,-,117
COX2,R,U,mafft_parttree,-,117
COX2,H,V,clustalo,-,130
COX2,H,V,mafft_auto,-,130
COX2,H,V,mafft_parttree,-,130
COX2,H,U,clustalo,-,146
COX2,H,U,mafft_auto,-,146
COX2,H,U,mafft_parttree,-,146
COX2,V,U,clustalo,-,112
COX2,V,U,mafft_auto,-,112
COX2,V,U,mafft_parttree,-,112
COX3,L0,L1,clustalo,-,94
COX3,L0,L1,mafft_auto,-,94
COX3,L0,L1,mafft_parttree,-,93
COX3,L0,L2,clustalo,-,100
COX3,L0,L2,mafft_auto,-,100
COX3,L0,L2,mafft_parttree,-,99
COX3,L0,L3,clustalo,-,113
COX3,L0,L3,mafft_auto,-,113
COX3,L0,L3,mafft_parttree,-,113
COX3,L0,L4,clustalo,-,67
COX3,L0,L4,mafft_auto,-,67
COX3,L0,L4,mafft_parttree,-,66
COX3,L0,L5,clustalo,-,61
COX3,L0,L5,mafft_auto,-,61
COX3,L0,L5,mafft_parttree,-,61
COX3,L0,L6,clustalo,-,58
COX3,L0,L6,mafft_auto,-,58
COX3,L0,L6,mafft_parttree,-,58
COX3,L0,M,clustalo,-,130
COX3,L0,M,mafft_auto,-,130
COX3,L0,M,mafft_parttree,-,130
COX3,L0,C,clustalo,-,87
COX3,L0,C,mafft_auto,-,87
COX3,L0,C,mafft_parttree,-,87
COX3,L0,E,clustalo,-,69
COX3,L0,E,mafft_auto,-,69
COX3,L0,E,mafft_parttree,-,69
COX3,L0,G,clustalo,-,65
COX3,L0,G,mafft_auto,-,65
COX3,L0,G,mafft_parttree,-,64
COX3,L0,Q,clustalo,-,60
COX3,L0,Q,mafft_auto,-,60
COX3,L0,Q,mafft_parttree,-,60
COX3,L0,Z,clustalo,-,61
COX3,L0,Z,mafft_auto,-,61
COX3,L0,Z,mafft_parttree,-,61
COX3,L0,D,clustalo,-,111
COX3,L0,D,mafft_auto,-,111
COX3,L0,D,mafft_parttree,-,111
COX3,L0,N,clustalo,-,90
COX3,L0,N,mafft_auto,-,90
COX3,L0,N,mafft_parttree,-,90
COX3,L0,A,clustalo,-,93
COX3,L0,A,mafft_auto,-,93
COX3,L0,A,mafft_parttree,-,93
COX3,L0,I,clustalo,-,78
COX3,L0,I,mafft_auto,-,78
COX3,L0,I,mafft_parttree,-,78
COX3,L0,O,clustalo,-,57
COX3,L0,O,mafft_auto,-,57
COX3,L0,O,mafft_parttree,-,58
COX3,L0,S,clustalo,-,59
COX3,L0,S,mafft_auto,-,59
COX3,L0,S,mafft_parttree,-,59
COX3,L0,W,clustalo,-,72
COX3,L0,W,mafft_auto,-,72
COX3,L0,W,mafft_parttree,-,72
COX3,L0,X,clustalo,-,78
COX3,L0,X,mafft_auto,-,78
COX3,L0,X,mafft_parttree,-,77
COX3,L0,Y,clustalo,-,58
COX3,L0,Y,mafft_auto,-,58
COX3,L0,Y,mafft_parttree,-,58
COX3,L0,R0,clustalo,-,63
COX3,L0,R0,mafft_auto,-,63
COX3,L0,R0,mafft_parttree,-,63
COX3,L0,B6,clustalo,-,58
COX3,L0,B6,mafft_auto,-,58
COX3,L0,B6,mafft_parttree,-,58
COX3,L0,F,clustalo,-,73
COX3,L0,F,mafft_auto,-,73
COX3,L0,F,mafft_parttree,-,73
COX3,L0,J,clustalo,-,99
COX3,L0,J,mafft_auto,-,99
COX3,L0,J,mafft_parttree,-,99
COX3,L0,P,clustalo,-,63
COX3,L0,P,mafft_auto,-,63
COX3,L0,P,mafft_parttree,-,63
COX3,L0,K,clustalo,-,106
COX3,L0,K,mafft_auto,-,106
COX3,L0,K,mafft_parttree,-,106
COX3,L0,B,clustalo,-,112
COX3,L0,B,mafft_auto,-,112
COX3,L0,B,mafft_parttree,-,112
COX3,L0,HV,clustalo,-,72
COX3,L0,HV,mafft_auto,-,72
COX3,L0,HV,mafft_parttree,-,72
COX3,L0,T,clustalo,-,114
COX3,L0,T,mafft_auto,-,114
COX3,L0,T,mafft_parttree,-,113
COX3,L0,R,clustalo,-,95
COX3,L0,R,mafft_auto,-,95
COX3,L0,R,mafft_parttree,-,94
COX3,L0,H,clustalo,-,101
COX3,L0,H,mafft_auto,-,101
COX3,L0,H,mafft_parttree,-,101
COX3,L0,V,clustalo,-,68
COX3,L0,V,mafft_auto,-,68
COX3,L0,V,mafft_parttree,-,68
COX3,L0,U,clustalo,-,136
COX3,L0,U,mafft_auto,-,136
COX3,L0,U,mafft_parttree,-,135
COX3,L1,L2,clustalo,-,102
COX3,L1,L2,mafft_auto,-,102
COX3,L1,L2,mafft_parttree,-,101
COX3,L1,L3,clustalo,-,114
COX3,L1,L3,mafft_auto,-,114
COX3,L1,L3,mafft_parttree,-,113
COX3,L1,L4,clustalo,-,67
COX3,L1,L4,mafft_auto,-,67
COX3,L1,L4,mafft_parttree,-,66
COX3,L1,L5,clustalo,-,64
COX3,L1,L5,mafft_auto,-,64
COX3,L1,L5,mafft_parttree,-,63
COX3,L1,L6,clustalo,-,60
COX3,L1,L6,mafft_auto,-,60
COX3,L1,L6,mafft_parttree,-,59
COX3,L1,M,clustalo,-,132
COX3,L1,M,mafft_auto,-,132
COX3,L1,M,mafft_parttree,-,132
COX3,L1,C,clustalo,-,95
COX3,L1,C,mafft_auto,-,95
COX3,L1,C,mafft_parttree,-,94
COX3,L1,E,clustalo,-,74
COX3,L1,E,mafft_auto,-,74
COX3,L1,E,mafft_parttree,-,73
COX3,L1,G,clustalo,-,66
COX3,L1,G,mafft_auto,-,66
COX3,L1,G,mafft_parttree,-,65
COX3,L1,Q,clustalo,-,66
COX3,L1,Q,mafft_auto,-,66
COX3,L1,Q,mafft_parttree,-,65
COX3,L1,Z,clustalo,-,65
COX3,L1,Z,mafft_auto,-,65
COX3,L1,Z,mafft_parttree,-,64
COX3,L1,D,clustalo,-,112
COX3,L1,D,mafft_auto,-,112
COX3,L1,D,mafft_parttree,-,111
COX3,L1,N,clustalo,-,88
COX3,L1,N,mafft_auto,-,88
COX3,L1,N,mafft_parttree,-,87
COX3,L1,A,clustalo,-,92
COX3,L1,A,mafft_auto,-,92
COX3,L1,A,mafft_parttree,-,91
COX3,L1,I,clustalo,-,85
COX3,L1,I,mafft_auto,-,85
COX3,L1,I,mafft_parttree,-,85
COX3,L1,O,clustalo,-,60
COX3,L1,O,mafft_auto,-,60
COX3,L1,O,mafft_parttree,-,59
COX3,L1,S,clustalo,-,62
COX3,L1,S,mafft_auto,-,62
COX3,L1,S,mafft_parttree,-,61
COX3,L1,W,clustalo,-,75
COX3,L1,W,mafft_auto,-,75
COX3,L1,W,mafft_parttree,-,74
COX3,L1,X,clustalo,-,75
COX3,L1,X,mafft_auto,-,75
COX3,L1,X,mafft_parttree,-,74
COX3,L1,Y,clustalo,-,62
COX3,L1,Y,mafft_auto,-,62
COX3,L1,Y,mafft_parttree,-,61
COX3,L1,R0,clustalo,-,66
COX3,L1,R0,mafft_auto,-,66
COX3,L1,R0,mafft_parttree,-,65
COX3,L1,B6,clustalo,-,61
COX3,L1,B6,mafft_auto,-,61
COX3,L1,B6,mafft_parttree,-,60
COX3,L1,F,clustalo,-,76
COX3,L1,F,mafft_auto,-,76
COX3,L1,F,mafft_parttree,-,76
COX3,L1,J,clustalo,-,103
COX3,L1,J,mafft_auto,-,103
COX3,L1,J,mafft_parttree,-,103
COX3,L1,P,clustalo,-,66
COX3,L1,P,mafft_auto,-,66
COX3,L1,P,mafft_parttree,-,65
COX3,L1,K,clustalo,-,107
COX3,L1,K,mafft_auto,-,107
COX3,L1,K,mafft_parttree,-,107
COX3,L1,B,clustalo,-,116
COX3,L1,B,mafft_auto,-,116
COX3,L1,B,mafft_parttree,-,115
COX3,L1,HV,clustalo,-,78
COX3,L1,HV,mafft_auto,-,78
COX3,L1,HV,mafft_parttree,-,77
COX3,L1,T,clustalo,-,107
COX3,L1,T,mafft_auto,-,107
COX3,L1,T,mafft_parttree,-,106
COX3,L1,R,clustalo,-,100
COX3,L1,R,mafft_auto,-,100
COX3,L1,R,mafft_parttree,-,99
COX3,L1,H,clustalo,-,103
COX3,L1,H,mafft_auto,-,103
COX3,L1,H,mafft_parttree,-,103
COX3,L1,V,clustalo,-,74
COX3,L1,V,mafft_auto,-,74
COX3,L1,V,mafft_parttree,-,74
COX3,L1,U,clustalo,-,133
COX3,L1,U,mafft_auto,-,133
COX3,L1,U,mafft_parttree,-,132
COX3,L2,L3,clustalo,-,120
COX3,L2,L3,mafft_auto,-,120
COX3,L2,L3,mafft_parttree,-,119
COX3,L2,L4,clustalo,-,79
COX3,L2,L4,mafft_auto,-,79
COX3,L2,L4,mafft_parttree,-,78
COX3,L2,L5,clustalo,-,77
COX3,L2,L5,mafft_auto,-,77
COX3,L2,L5,mafft_parttree,-,76
COX3,L2,L6,clustalo,-,73
COX3,L2,L6,mafft_auto,-,73
COX3,L2,L6,mafft_parttree,-,72
COX3,L2,M,clustalo,-,139
COX3,L2,M,mafft_auto,-,139
COX3,L2,M,mafft_parttree,-,139
COX3,L2,C,clustalo,-,96
COX3,L2,C,mafft_auto,-,96
COX3,L2,C,mafft_parttree,-,95
COX3,L2,E,clustalo,-,80
COX3,L2,E,mafft_auto,-,80
COX3,L2,E,mafft_parttree,-,79
COX3,L2,G,clustalo,-,75
COX3,L2,G,mafft_auto,-,75
COX3,L2,G,mafft_parttree,-,74
COX3,L2,Q,clustalo,-,74
COX3,L2,Q,mafft_auto,-,74
COX3,L2,Q,mafft_parttree,-,73
COX3,L2,Z,clustalo,-,74
COX3,L2,Z,mafft_auto,-,74
COX3,L2,Z,mafft_parttree,-,73
COX3,L2,D,clustalo,-,120
COX3,L2,D,mafft_auto,-,120
COX3,L2,D,mafft_parttree,-,119
COX3,L2,N,clustalo,-,94
COX3,L2,N,mafft_auto,-,94
COX3,L2,N,mafft_parttree,-,93
COX3,L2,A,clustalo,-,99
COX3,L2,A,mafft_auto,-,99
COX3,L2,A,mafft_parttree,-,98
COX3,L2,I,clustalo,-,93
COX3,L2,I,mafft_auto,-,93
COX3,L2,I,mafft_parttree,-,93
COX3,L2,O,clustalo,-,71
COX3,L2,O,mafft_auto,-,71
